Id,Customer,Timestamp,Ordered,Shipwith,Collection
Orders/o-243,customer/c-07,1529378208,"[{""Product"":""product/bed"", ""Quantity"":39, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":37, ""Discount"":4}]",shippers/s-01,Orders
Orders/o-244,customer/c-07,1533099593,"[{""Product"":""product/bed"", ""Quantity"":13, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":27, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":20, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":82, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-245,customer/c-07,1630483817,"[{""Product"":""product/chair"", ""Quantity"":82, ""Discount"":3}]",shippers/s-01,Orders
Orders/o-246,customer/c-07,1619106764,"[{""Product"":""product/wardrobe"", ""Quantity"":39, ""Discount"":2}, {""Product"":""product/chair_wood"", ""Quantity"":19, ""Discount"":2}]",shippers/s-01,Orders
Orders/o-247,customer/c-07,1534004972,"[{""Product"":""product/table"", ""Quantity"":63, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-248,customer/c-07,1613092468,"[{""Product"":""product/bed"", ""Quantity"":46, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":29, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":99, ""Discount"":0}]",shippers/s-01,Orders
Orders/o-249,customer/c-07,1650760589,"[{""Product"":""product/wardrobe"", ""Quantity"":12, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-250,customer/c-07,1615733277,"[{""Product"":""product/bed"", ""Quantity"":1, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":38, ""Discount"":0}, {""Product"":""product/table"", ""Quantity"":80, ""Discount"":5}]",shippers/s-03,Orders
Orders/o-251,customer/c-07,1588609055,"[{""Product"":""product/table"", ""Quantity"":15, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":6, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":62, ""Discount"":0}, {""Product"":""product/wardrobe"", ""Quantity"":14, ""Discount"":4}]",shippers/s-03,Orders
Orders/o-252,customer/c-07,1574672425,"[{""Product"":""product/wardrobe"", ""Quantity"":16, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":2, ""Discount"":5}]",shippers/s-02,Orders
Orders/o-253,customer/c-07,1610301407,"[{""Product"":""product/bed"", ""Quantity"":86, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":39, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":73, ""Discount"":1}]",shippers/s-03,Orders
Orders/o-254,customer/c-07,1662158630,"[{""Product"":""product/wardrobe"", ""Quantity"":62, ""Discount"":2}]",shippers/s-01,Orders
Orders/o-255,customer/c-07,1643694953,"[{""Product"":""product/bed"", ""Quantity"":6, ""Discount"":0}]",shippers/s-01,Orders
Orders/o-256,customer/c-07,1683753236,"[{""Product"":""product/table"", ""Quantity"":11, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":48, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-257,customer/c-07,1525445029,"[{""Product"":""product/bed"", ""Quantity"":40, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":93, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":24, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-258,customer/c-07,1542585928,"[{""Product"":""product/bed"", ""Quantity"":24, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":46, ""Discount"":3}]",shippers/s-01,Orders
Orders/o-259,customer/c-07,1651082777,"[{""Product"":""product/bed"", ""Quantity"":73, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":41, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":20, ""Discount"":2}]",shippers/s-02,Orders
Orders/o-260,customer/c-07,1672336064,"[{""Product"":""product/wardrobe"", ""Quantity"":5, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":56, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":37, ""Discount"":2}]",shippers/s-02,Orders
Orders/o-261,customer/c-07,1651348202,"[{""Product"":""product/bed"", ""Quantity"":10, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":43, ""Discount"":0}]",shippers/s-04,Orders
Orders/o-262,customer/c-07,1616970052,"[{""Product"":""product/bed"", ""Quantity"":74, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":60, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":32, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-263,customer/c-07,1624859330,"[{""Product"":""product/chair"", ""Quantity"":92, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-264,customer/c-07,1654311585,"[{""Product"":""product/wardrobe"", ""Quantity"":94, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":13, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":20, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":81, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-265,customer/c-07,1666814739,"[{""Product"":""product/bed"", ""Quantity"":53, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-266,customer/c-07,1576601596,"[{""Product"":""product/bed"", ""Quantity"":58, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-267,customer/c-07,1648222935,"[{""Product"":""product/bed"", ""Quantity"":55, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":16, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-268,customer/c-07,1672462781,"[{""Product"":""product/table"", ""Quantity"":42, ""Discount"":1}, {""Product"":""product/chair_wood"", ""Quantity"":29, ""Discount"":5}]",shippers/s-03,Orders
Orders/o-269,customer/c-07,1578994119,"[{""Product"":""product/bed"", ""Quantity"":100, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":23, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":23, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-270,customer/c-07,1593178740,"[{""Product"":""product/bed"", ""Quantity"":44, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":78, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":2, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-271,customer/c-07,1585534018,"[{""Product"":""product/table"", ""Quantity"":83, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":9, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-272,customer/c-07,1537215982,"[{""Product"":""product/bed"", ""Quantity"":51, ""Discount"":5}]",shippers/s-04,Orders
Orders/o-273,customer/c-07,1657536782,"[{""Product"":""product/bed"", ""Quantity"":10, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":9, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-274,customer/c-08,1668586851,"[{""Product"":""product/chair_wood"", ""Quantity"":87, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":75, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-275,customer/c-08,1520739874,"[{""Product"":""product/chair_wood"", ""Quantity"":42, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":20, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":81, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-276,customer/c-08,1675318003,"[{""Product"":""product/bed"", ""Quantity"":64, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":6, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":59, ""Discount"":0}, {""Product"":""product/wardrobe"", ""Quantity"":34, ""Discount"":1}]",shippers/s-04,Orders
Orders/o-277,customer/c-08,1682507190,"[{""Product"":""product/bed"", ""Quantity"":21, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":16, ""Discount"":4}, {""Product"":""product/wardrobe"", ""Quantity"":89, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-278,customer/c-08,1659177561,"[{""Product"":""product/bed"", ""Quantity"":35, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":69, ""Discount"":0}, {""Product"":""product/table"", ""Quantity"":90, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-279,customer/c-08,1662051412,"[{""Product"":""product/wardrobe"", ""Quantity"":72, ""Discount"":5}, {""Product"":""product/table"", ""Quantity"":85, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":38, ""Discount"":2}]",shippers/s-02,Orders
Orders/o-280,customer/c-08,1666267713,"[{""Product"":""product/bed"", ""Quantity"":80, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":91, ""Discount"":1}]",shippers/s-04,Orders
Orders/o-281,customer/c-08,1631002058,"[{""Product"":""product/table"", ""Quantity"":81, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":22, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-282,customer/c-08,1569776622,"[{""Product"":""product/bed"", ""Quantity"":85, ""Discount"":0}]",shippers/s-01,Orders
Orders/o-283,customer/c-08,1612012171,"[{""Product"":""product/table"", ""Quantity"":60, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":31, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-284,customer/c-08,1615084185,"[{""Product"":""product/bed"", ""Quantity"":1, ""Discount"":1}]",shippers/s-01,Orders
Orders/o-285,customer/c-08,1595775058,"[{""Product"":""product/bed"", ""Quantity"":10, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":83, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":73, ""Discount"":5}]",shippers/s-04,Orders
Orders/o-286,customer/c-08,1552798625,"[{""Product"":""product/chair_wood"", ""Quantity"":12, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":49, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":43, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-287,customer/c-08,1595007334,"[{""Product"":""product/bed"", ""Quantity"":3, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":59, ""Discount"":1}]",shippers/s-04,Orders
Orders/o-288,customer/c-08,1564879026,"[{""Product"":""product/bed"", ""Quantity"":89, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":72, ""Discount"":1}, {""Product"":""product/chair_wood"", ""Quantity"":20, ""Discount"":0}]",shippers/s-04,Orders
Orders/o-289,customer/c-08,1586379924,"[{""Product"":""product/bed"", ""Quantity"":64, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":8, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":41, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-290,customer/c-08,1664190689,"[{""Product"":""product/wardrobe"", ""Quantity"":30, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":85, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":83, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-291,customer/c-08,1650246649,"[{""Product"":""product/bed"", ""Quantity"":19, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":60, ""Discount"":2}]",shippers/s-02,Orders
Orders/o-292,customer/c-08,1593549794,"[{""Product"":""product/wardrobe"", ""Quantity"":40, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":77, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":89, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-293,customer/c-08,1683432173,"[{""Product"":""product/bed"", ""Quantity"":25, ""Discount"":0}, {""Product"":""product/table"", ""Quantity"":96, ""Discount"":5}]",shippers/s-02,Orders
Orders/o-294,customer/c-08,1655458237,"[{""Product"":""product/chair_wood"", ""Quantity"":98, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":38, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":17, ""Discount"":5}]",shippers/s-02,Orders
Orders/o-295,customer/c-08,1562319568,"[{""Product"":""product/table"", ""Quantity"":16, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":90, ""Discount"":5}]",shippers/s-02,Orders
Orders/o-296,customer/c-08,1516461870,"[{""Product"":""product/bed"", ""Quantity"":67, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":4, ""Discount"":2}]",shippers/s-02,Orders
Orders/o-297,customer/c-08,1586019664,"[{""Product"":""product/chair_wood"", ""Quantity"":70, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":90, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":42, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-298,customer/c-08,1675761513,"[{""Product"":""product/bed"", ""Quantity"":94, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":35, ""Discount"":4}]",shippers/s-01,Orders
Orders/o-299,customer/c-08,1652168555,"[{""Product"":""product/bed"", ""Quantity"":14, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":28, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":77, ""Discount"":2}]",shippers/s-02,Orders
Orders/o-300,customer/c-08,1673315626,"[{""Product"":""product/chair_wood"", ""Quantity"":39, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":74, ""Discount"":3}]",shippers/s-02,Orders
Orders/o-301,customer/c-08,1545104357,"[{""Product"":""product/bed"", ""Quantity"":60, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-302,customer/c-08,1575797106,"[{""Product"":""product/bed"", ""Quantity"":38, ""Discount"":0}]",shippers/s-01,Orders
Orders/o-303,customer/c-08,1657493263,"[{""Product"":""product/bed"", ""Quantity"":6, ""Discount"":4}, {""Product"":""product/wardrobe"", ""Quantity"":55, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":20, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-304,customer/c-08,1675768924,"[{""Product"":""product/chair_wood"", ""Quantity"":30, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":51, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-305,customer/c-08,1541087914,"[{""Product"":""product/chair"", ""Quantity"":19, ""Discount"":3}]",shippers/s-01,Orders
Orders/o-306,customer/c-08,1683052631,"[{""Product"":""product/wardrobe"", ""Quantity"":75, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":68, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-307,customer/c-08,1662392819,"[{""Product"":""product/bed"", ""Quantity"":39, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":6, ""Discount"":0}, {""Product"":""product/table"", ""Quantity"":82, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":36, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-308,customer/c-08,1550047899,"[{""Product"":""product/wardrobe"", ""Quantity"":76, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":10, ""Discount"":0}, {""Product"":""product/table"", ""Quantity"":74, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":86, ""Discount"":5}]",shippers/s-03,Orders
Orders/o-309,customer/c-08,1524760357,"[{""Product"":""product/table"", ""Quantity"":35, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":14, ""Discount"":1}]",shippers/s-03,Orders
Orders/o-310,customer/c-08,1641330155,"[{""Product"":""product/wardrobe"", ""Quantity"":9, ""Discount"":2}, {""Product"":""product/chair_wood"", ""Quantity"":58, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":85, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-311,customer/c-08,1567911256,"[{""Product"":""product/chair"", ""Quantity"":55, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-312,customer/c-08,1665849932,"[{""Product"":""product/bed"", ""Quantity"":83, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":2, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-313,customer/c-08,1592801425,"[{""Product"":""product/table"", ""Quantity"":43, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":64, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-314,customer/c-08,1572176743,"[{""Product"":""product/bed"", ""Quantity"":18, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":49, ""Discount"":5}]",shippers/s-04,Orders
Orders/o-315,customer/c-08,1561574714,"[{""Product"":""product/table"", ""Quantity"":93, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-316,customer/c-08,1656049982,"[{""Product"":""product/bed"", ""Quantity"":60, ""Discount"":4}, {""Product"":""product/table"", ""Quantity"":33, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":63, ""Discount"":1}]",shippers/s-04,Orders
Orders/o-317,customer/c-08,1662792456,"[{""Product"":""product/table"", ""Quantity"":64, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":27, ""Discount"":5}]",shippers/s-04,Orders
Orders/o-318,customer/c-08,1627289698,"[{""Product"":""product/chair_wood"", ""Quantity"":89, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":43, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":36, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-319,customer/c-08,1601249212,"[{""Product"":""product/bed"", ""Quantity"":81, ""Discount"":0}, {""Product"":""product/wardrobe"", ""Quantity"":79, ""Discount"":3}]",shippers/s-02,Orders
Orders/o-320,customer/c-08,1537450573,"[{""Product"":""product/bed"", ""Quantity"":88, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":91, ""Discount"":1}]",shippers/s-03,Orders
Orders/o-321,customer/c-08,1679801900,"[{""Product"":""product/wardrobe"", ""Quantity"":16, ""Discount"":0}, {""Product"":""product/table"", ""Quantity"":59, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":14, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-322,customer/c-08,1548934026,"[{""Product"":""product/table"", ""Quantity"":29, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":92, ""Discount"":4}]",shippers/s-03,Orders
Orders/o-323,customer/c-08,1624562270,"[{""Product"":""product/chair_wood"", ""Quantity"":37, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":30, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-324,customer/c-08,1578822512,"[{""Product"":""product/wardrobe"", ""Quantity"":20, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":98, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-325,customer/c-08,1642605012,"[{""Product"":""product/bed"", ""Quantity"":63, ""Discount"":5}, {""Product"":""product/table"", ""Quantity"":76, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":99, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-326,customer/c-08,1683602778,"[{""Product"":""product/table"", ""Quantity"":16, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-327,customer/c-08,1609713168,"[{""Product"":""product/table"", ""Quantity"":4, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":62, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":23, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-328,customer/c-08,1566268666,"[{""Product"":""product/chair_wood"", ""Quantity"":87, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":79, ""Discount"":4}, {""Product"":""product/wardrobe"", ""Quantity"":8, ""Discount"":5}]",shippers/s-02,Orders
Orders/o-329,customer/c-09,1547954921,"[{""Product"":""product/bed"", ""Quantity"":34, ""Discount"":5}, {""Product"":""product/table"", ""Quantity"":56, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":46, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":49, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-330,customer/c-09,1567764580,"[{""Product"":""product/table"", ""Quantity"":67, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":80, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-331,customer/c-09,1617253463,"[{""Product"":""product/table"", ""Quantity"":22, ""Discount"":1}, {""Product"":""product/chair_wood"", ""Quantity"":9, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-332,customer/c-09,1577446039,"[{""Product"":""product/chair_wood"", ""Quantity"":77, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":49, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-333,customer/c-09,1608174567,"[{""Product"":""product/table"", ""Quantity"":18, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-334,customer/c-09,1634999443,"[{""Product"":""product/bed"", ""Quantity"":86, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":31, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":5, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-335,customer/c-09,1606819725,"[{""Product"":""product/bed"", ""Quantity"":33, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":53, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-336,customer/c-09,1576792752,"[{""Product"":""product/bed"", ""Quantity"":9, ""Discount"":5}, {""Product"":""product/table"", ""Quantity"":2, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":98, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-337,customer/c-09,1625783680,"[{""Product"":""product/chair_wood"", ""Quantity"":41, ""Discount"":1}]",shippers/s-01,Orders
Orders/o-338,customer/c-09,1617729085,"[{""Product"":""product/bed"", ""Quantity"":54, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":85, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":3, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-339,customer/c-09,1653159559,"[{""Product"":""product/bed"", ""Quantity"":8, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":98, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-340,customer/c-09,1678485815,"[{""Product"":""product/bed"", ""Quantity"":4, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":78, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-341,customer/c-09,1583281022,"[{""Product"":""product/bed"", ""Quantity"":93, ""Discount"":5}, {""Product"":""product/table"", ""Quantity"":97, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":6, ""Discount"":1}]",shippers/s-04,Orders
Orders/o-342,customer/c-09,1635286062,"[{""Product"":""product/wardrobe"", ""Quantity"":63, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":36, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-343,customer/c-09,1556440205,"[{""Product"":""product/chair_wood"", ""Quantity"":98, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":5, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-344,customer/c-09,1586452561,"[{""Product"":""product/bed"", ""Quantity"":92, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":84, ""Discount"":1}]",shippers/s-01,Orders
Orders/o-345,customer/c-09,1562943140,"[{""Product"":""product/bed"", ""Quantity"":82, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":56, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":24, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":100, ""Discount"":0}]",shippers/s-04,Orders
Orders/o-346,customer/c-09,1678347702,"[{""Product"":""product/table"", ""Quantity"":99, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":31, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":79, ""Discount"":4}, {""Product"":""product/wardrobe"", ""Quantity"":100, ""Discount"":1}]",shippers/s-04,Orders
Orders/o-347,customer/c-09,1620663398,"[{""Product"":""product/wardrobe"", ""Quantity"":100, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":58, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":82, ""Discount"":2}]",shippers/s-01,Orders
Orders/o-348,customer/c-09,1615678910,"[{""Product"":""product/wardrobe"", ""Quantity"":44, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-349,customer/c-09,1548689752,"[{""Product"":""product/table"", ""Quantity"":33, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":57, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":36, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":39, ""Discount"":3}]",shippers/s-02,Orders
Orders/o-350,customer/c-09,1608571388,"[{""Product"":""product/bed"", ""Quantity"":88, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":95, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":98, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-351,customer/c-09,1523845580,"[{""Product"":""product/wardrobe"", ""Quantity"":9, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":35, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-352,customer/c-09,1576503241,"[{""Product"":""product/chair_wood"", ""Quantity"":7, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":48, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":91, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-353,customer/c-09,1643838074,"[{""Product"":""product/bed"", ""Quantity"":20, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":65, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":46, ""Discount"":4}]",shippers/s-01,Orders
Orders/o-354,customer/c-09,1601330500,"[{""Product"":""product/bed"", ""Quantity"":29, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-355,customer/c-09,1651580126,"[{""Product"":""product/chair_wood"", ""Quantity"":94, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-356,customer/c-09,1596584028,"[{""Product"":""product/wardrobe"", ""Quantity"":66, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":75, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":75, ""Discount"":0}]",shippers/s-04,Orders
Orders/o-357,customer/c-09,1571553559,"[{""Product"":""product/chair_wood"", ""Quantity"":39, ""Discount"":4}]",shippers/s-03,Orders
Orders/o-358,customer/c-09,1549035172,"[{""Product"":""product/bed"", ""Quantity"":6, ""Discount"":4}, {""Product"":""product/wardrobe"", ""Quantity"":46, ""Discount"":5}, {""Product"":""product/table"", ""Quantity"":75, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":9, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-359,customer/c-09,1602988456,"[{""Product"":""product/table"", ""Quantity"":67, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":82, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-360,customer/c-09,1615031924,"[{""Product"":""product/bed"", ""Quantity"":61, ""Discount"":2}, {""Product"":""product/chair_wood"", ""Quantity"":81, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":45, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":28, ""Discount"":0}]",shippers/s-04,Orders
Orders/o-361,customer/c-09,1591432789,"[{""Product"":""product/wardrobe"", ""Quantity"":32, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":81, ""Discount"":2}]",shippers/s-02,Orders
Orders/o-362,customer/c-09,1583815246,"[{""Product"":""product/bed"", ""Quantity"":34, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":6, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":100, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-363,customer/c-09,1596012047,"[{""Product"":""product/wardrobe"", ""Quantity"":70, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":13, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-364,customer/c-09,1578136380,"[{""Product"":""product/chair_wood"", ""Quantity"":55, ""Discount"":1}]",shippers/s-03,Orders
