Id,Customer,Timestamp,Ordered,Shipwith,@metadata.@collection
Orders/0000000000000134612-A,Customer/0000000000000002026-A,1658560865,"[{""Product"":""product/chair_wood"",""Quantity"":72,""Discount"":0},{""Product"":""product/table"",""Quantity"":43,""Discount"":5},{""Product"":""product/bed"",""Quantity"":96,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000134614-A,Customer/0000000000000002026-A,1668932627,"[{""Product"":""product/chair"",""Quantity"":82,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":37,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000134616-A,Customer/0000000000000002026-A,1667627379,"[{""Product"":""product/wardrobe"",""Quantity"":2,""Discount"":1},{""Product"":""product/chair"",""Quantity"":59,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":85,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000134618-A,Customer/0000000000000002026-A,1669512035,"[{""Product"":""product/wardrobe"",""Quantity"":20,""Discount"":0},{""Product"":""product/table"",""Quantity"":1,""Discount"":5},{""Product"":""product/bed"",""Quantity"":36,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000134620-A,Customer/0000000000000002026-A,1619960229,"[{""Product"":""product/table"",""Quantity"":95,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000134622-A,Customer/0000000000000002026-A,1672172423,"[{""Product"":""product/wardrobe"",""Quantity"":27,""Discount"":5},{""Product"":""product/chair"",""Quantity"":62,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":9,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000134624-A,Customer/0000000000000002026-A,1580696861,"[{""Product"":""product/chair"",""Quantity"":93,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000134626-A,Customer/0000000000000002026-A,1570463461,"[{""Product"":""product/table"",""Quantity"":57,""Discount"":5},{""Product"":""product/chair"",""Quantity"":77,""Discount"":1},{""Product"":""product/bed"",""Quantity"":40,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000134628-A,Customer/0000000000000002026-A,1647035152,"[{""Product"":""product/wardrobe"",""Quantity"":64,""Discount"":1},{""Product"":""product/table"",""Quantity"":1,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000134630-A,Customer/0000000000000002026-A,1652945309,"[{""Product"":""product/table"",""Quantity"":4,""Discount"":4},{""Product"":""product/chair"",""Quantity"":59,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":9,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000134632-A,Customer/0000000000000002026-A,1589903166,"[{""Product"":""product/chair_wood"",""Quantity"":23,""Discount"":5},{""Product"":""product/wardrobe"",""Quantity"":99,""Discount"":4},{""Product"":""product/bed"",""Quantity"":85,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000134634-A,Customer/0000000000000002026-A,1637273527,"[{""Product"":""product/table"",""Quantity"":51,""Discount"":0},{""Product"":""product/bed"",""Quantity"":63,""Discount"":3},{""Product"":""product/chair"",""Quantity"":92,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":42,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000134636-A,Customer/0000000000000002026-A,1632498074,"[{""Product"":""product/bed"",""Quantity"":81,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000134638-A,Customer/0000000000000002026-A,1623505113,"[{""Product"":""product/bed"",""Quantity"":83,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":47,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000134640-A,Customer/0000000000000002026-A,1587988383,"[{""Product"":""product/wardrobe"",""Quantity"":52,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":44,""Discount"":2}]",shippers/s-01,Orders
Orders/0000000000000134642-A,Customer/0000000000000002026-A,1590654153,"[{""Product"":""product/wardrobe"",""Quantity"":36,""Discount"":1},{""Product"":""product/table"",""Quantity"":15,""Discount"":2},{""Product"":""product/bed"",""Quantity"":79,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000134644-A,Customer/0000000000000002026-A,1625922474,"[{""Product"":""product/chair_wood"",""Quantity"":29,""Discount"":0},{""Product"":""product/wardrobe"",""Quantity"":19,""Discount"":5},{""Product"":""product/chair"",""Quantity"":73,""Discount"":4},{""Product"":""product/bed"",""Quantity"":55,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000134646-A,Customer/0000000000000002026-A,1636982200,"[{""Product"":""product/wardrobe"",""Quantity"":48,""Discount"":5},{""Product"":""product/bed"",""Quantity"":64,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":85,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000134648-A,Customer/0000000000000002028-A,1560176384,"[{""Product"":""product/wardrobe"",""Quantity"":43,""Discount"":1},{""Product"":""product/bed"",""Quantity"":86,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":60,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000134650-A,Customer/0000000000000002028-A,1631783100,"[{""Product"":""product/wardrobe"",""Quantity"":39,""Discount"":2},{""Product"":""product/table"",""Quantity"":36,""Discount"":3},{""Product"":""product/chair"",""Quantity"":94,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":73,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000134652-A,Customer/0000000000000002028-A,1596898934,"[{""Product"":""product/chair"",""Quantity"":6,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":86,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000134654-A,Customer/0000000000000002028-A,1633114049,"[{""Product"":""product/wardrobe"",""Quantity"":97,""Discount"":3},{""Product"":""product/chair"",""Quantity"":43,""Discount"":3},{""Product"":""product/bed"",""Quantity"":68,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000134656-A,Customer/0000000000000002028-A,1539636225,"[{""Product"":""product/wardrobe"",""Quantity"":100,""Discount"":0},{""Product"":""product/chair"",""Quantity"":61,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":32,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000134658-A,Customer/0000000000000002028-A,1540297794,"[{""Product"":""product/chair_wood"",""Quantity"":81,""Discount"":4},{""Product"":""product/table"",""Quantity"":51,""Discount"":3},{""Product"":""product/bed"",""Quantity"":53,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000134660-A,Customer/0000000000000002028-A,1627718816,"[{""Product"":""product/chair_wood"",""Quantity"":95,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000134662-A,Customer/0000000000000002028-A,1618147783,"[{""Product"":""product/chair_wood"",""Quantity"":77,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000134664-A,Customer/0000000000000002028-A,1550869273,"[{""Product"":""product/chair"",""Quantity"":61,""Discount"":4},{""Product"":""product/bed"",""Quantity"":89,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000134666-A,Customer/0000000000000002028-A,1554285228,"[{""Product"":""product/table"",""Quantity"":14,""Discount"":1},{""Product"":""product/chair"",""Quantity"":87,""Discount"":0},{""Product"":""product/bed"",""Quantity"":72,""Discount"":4}]",shippers/s-01,Orders
Orders/0000000000000134668-A,Customer/0000000000000002028-A,1641667806,"[{""Product"":""product/wardrobe"",""Quantity"":31,""Discount"":1},{""Product"":""product/table"",""Quantity"":66,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000134670-A,Customer/0000000000000002028-A,1655083769,"[{""Product"":""product/chair_wood"",""Quantity"":81,""Discount"":4},{""Product"":""product/wardrobe"",""Quantity"":61,""Discount"":3},{""Product"":""product/table"",""Quantity"":41,""Discount"":5},{""Product"":""product/bed"",""Quantity"":56,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000134672-A,Customer/0000000000000002028-A,1684333149,"[{""Product"":""product/wardrobe"",""Quantity"":58,""Discount"":4},{""Product"":""product/chair"",""Quantity"":56,""Discount"":1},{""Product"":""product/bed"",""Quantity"":79,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000134674-A,Customer/0000000000000002028-A,1672914750,"[{""Product"":""product/wardrobe"",""Quantity"":31,""Discount"":5},{""Product"":""product/table"",""Quantity"":1,""Discount"":3},{""Product"":""product/bed"",""Quantity"":34,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000134676-A,Customer/0000000000000002028-A,1602021461,"[{""Product"":""product/table"",""Quantity"":9,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":92,""Discount"":2}]",shippers/s-01,Orders
Orders/0000000000000134678-A,Customer/0000000000000002028-A,1550289939,"[{""Product"":""product/table"",""Quantity"":13,""Discount"":0},{""Product"":""product/chair"",""Quantity"":9,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000134680-A,Customer/0000000000000002028-A,1558081971,"[{""Product"":""product/table"",""Quantity"":58,""Discount"":1},{""Product"":""product/chair"",""Quantity"":6,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000134682-A,Customer/0000000000000002028-A,1576017578,"[{""Product"":""product/wardrobe"",""Quantity"":94,""Discount"":5},{""Product"":""product/bed"",""Quantity"":42,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000134684-A,Customer/0000000000000002028-A,1653674402,"[{""Product"":""product/wardrobe"",""Quantity"":50,""Discount"":4},{""Product"":""product/table"",""Quantity"":48,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000134686-A,Customer/0000000000000002028-A,1678671292,"[{""Product"":""product/table"",""Quantity"":43,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000134688-A,Customer/0000000000000002028-A,1614509934,"[{""Product"":""product/bed"",""Quantity"":67,""Discount"":0},{""Product"":""product/chair"",""Quantity"":76,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":67,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000134690-A,Customer/0000000000000002028-A,1676222498,"[{""Product"":""product/table"",""Quantity"":51,""Discount"":4},{""Product"":""product/chair"",""Quantity"":28,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000134692-A,Customer/0000000000000002028-A,1584557180,"[{""Product"":""product/wardrobe"",""Quantity"":51,""Discount"":0},{""Product"":""product/chair"",""Quantity"":38,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":12,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000134694-A,Customer/0000000000000002028-A,1649501597,"[{""Product"":""product/chair"",""Quantity"":88,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000134696-A,Customer/0000000000000002028-A,1576030642,"[{""Product"":""product/wardrobe"",""Quantity"":85,""Discount"":5},{""Product"":""product/chair"",""Quantity"":64,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":43,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000134698-A,Customer/0000000000000002028-A,1538023471,"[{""Product"":""product/table"",""Quantity"":34,""Discount"":2},{""Product"":""product/chair"",""Quantity"":59,""Discount"":4},{""Product"":""product/bed"",""Quantity"":57,""Discount"":2}]",shippers/s-01,Orders
Orders/0000000000000134700-A,Customer/0000000000000002030-A,1599501821,"[{""Product"":""product/table"",""Quantity"":76,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":5,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000134702-A,Customer/0000000000000002030-A,1611170775,"[{""Product"":""product/table"",""Quantity"":99,""Discount"":5},{""Product"":""product/chair"",""Quantity"":82,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000134704-A,Customer/0000000000000002030-A,1580208787,"[{""Product"":""product/table"",""Quantity"":79,""Discount"":4},{""Product"":""product/bed"",""Quantity"":74,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000134706-A,Customer/0000000000000002030-A,1601124387,"[{""Product"":""product/wardrobe"",""Quantity"":80,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":5,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000134708-A,Customer/0000000000000002030-A,1541756960,"[{""Product"":""product/table"",""Quantity"":3,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":48,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000134710-A,Customer/0000000000000002030-A,1577985041,"[{""Product"":""product/table"",""Quantity"":72,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":74,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000134712-A,Customer/0000000000000002030-A,1610700616,"[{""Product"":""product/chair_wood"",""Quantity"":25,""Discount"":0},{""Product"":""product/bed"",""Quantity"":13,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000134714-A,Customer/0000000000000002032-A,1594568272,"[{""Product"":""product/wardrobe"",""Quantity"":33,""Discount"":2},{""Product"":""product/chair"",""Quantity"":53,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":1,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000134716-A,Customer/0000000000000002032-A,1657061668,"[{""Product"":""product/chair"",""Quantity"":90,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000134718-A,Customer/0000000000000002032-A,1546715299,"[{""Product"":""product/table"",""Quantity"":84,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":38,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000134720-A,Customer/0000000000000002032-A,1613710207,"[{""Product"":""product/chair_wood"",""Quantity"":45,""Discount"":1},{""Product"":""product/wardrobe"",""Quantity"":6,""Discount"":4},{""Product"":""product/table"",""Quantity"":42,""Discount"":1},{""Product"":""product/bed"",""Quantity"":4,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000134722-A,Customer/0000000000000002032-A,1530763896,"[{""Product"":""product/wardrobe"",""Quantity"":46,""Discount"":3},{""Product"":""product/chair"",""Quantity"":14,""Discount"":4},{""Product"":""product/bed"",""Quantity"":20,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000134724-A,Customer/0000000000000002032-A,1676389726,"[{""Product"":""product/table"",""Quantity"":22,""Discount"":4},{""Product"":""product/bed"",""Quantity"":31,""Discount"":3},{""Product"":""product/wardrobe"",""Quantity"":17,""Discount"":1},{""Product"":""product/chair"",""Quantity"":14,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":15,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000134726-A,Customer/0000000000000002032-A,1655538251,"[{""Product"":""product/chair"",""Quantity"":94,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000134728-A,Customer/0000000000000002032-A,1535267721,"[{""Product"":""product/bed"",""Quantity"":9,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000134730-A,Customer/0000000000000002032-A,1666091408,"[{""Product"":""product/bed"",""Quantity"":47,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":41,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000134732-A,Customer/0000000000000002032-A,1529433939,"[{""Product"":""product/table"",""Quantity"":38,""Discount"":4},{""Product"":""product/bed"",""Quantity"":38,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":85,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000134734-A,Customer/0000000000000002032-A,1610464994,"[{""Product"":""product/wardrobe"",""Quantity"":22,""Discount"":2},{""Product"":""product/chair"",""Quantity"":4,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000134736-A,Customer/0000000000000002032-A,1589944638,"[{""Product"":""product/chair_wood"",""Quantity"":6,""Discount"":1},{""Product"":""product/wardrobe"",""Quantity"":5,""Discount"":2},{""Product"":""product/table"",""Quantity"":24,""Discount"":2},{""Product"":""product/bed"",""Quantity"":97,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000134738-A,Customer/0000000000000002032-A,1565135034,"[{""Product"":""product/chair"",""Quantity"":13,""Discount"":0},{""Product"":""product/bed"",""Quantity"":13,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000134740-A,Customer/0000000000000002032-A,1677366933,"[{""Product"":""product/chair"",""Quantity"":61,""Discount"":3},{""Product"":""product/bed"",""Quantity"":89,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000134742-A,Customer/0000000000000002032-A,1578027510,"[{""Product"":""product/chair_wood"",""Quantity"":97,""Discount"":5},{""Product"":""product/chair"",""Quantity"":57,""Discount"":3},{""Product"":""product/bed"",""Quantity"":77,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000134744-A,Customer/0000000000000002032-A,1589105730,"[{""Product"":""product/chair_wood"",""Quantity"":33,""Discount"":1},{""Product"":""product/bed"",""Quantity"":21,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000134746-A,Customer/0000000000000002032-A,1573690189,"[{""Product"":""product/bed"",""Quantity"":58,""Discount"":4},{""Product"":""product/chair"",""Quantity"":70,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":84,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000134748-A,Customer/0000000000000002032-A,1662805365,"[{""Product"":""product/wardrobe"",""Quantity"":51,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":32,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000134750-A,Customer/0000000000000002032-A,1575437845,"[{""Product"":""product/table"",""Quantity"":71,""Discount"":3},{""Product"":""product/bed"",""Quantity"":60,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":26,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000134752-A,Customer/0000000000000002032-A,1635777929,"[{""Product"":""product/chair_wood"",""Quantity"":92,""Discount"":4},{""Product"":""product/table"",""Quantity"":53,""Discount"":0},{""Product"":""product/bed"",""Quantity"":36,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000134754-A,Customer/0000000000000002032-A,1609352633,"[{""Product"":""product/chair_wood"",""Quantity"":12,""Discount"":3},{""Product"":""product/wardrobe"",""Quantity"":62,""Discount"":5},{""Product"":""product/table"",""Quantity"":56,""Discount"":2},{""Product"":""product/bed"",""Quantity"":63,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000134756-A,Customer/0000000000000002032-A,1631373015,"[{""Product"":""product/wardrobe"",""Quantity"":56,""Discount"":2},{""Product"":""product/table"",""Quantity"":46,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000134758-A,Customer/0000000000000002032-A,1608371017,"[{""Product"":""product/chair_wood"",""Quantity"":61,""Discount"":3},{""Product"":""product/chair"",""Quantity"":59,""Discount"":0},{""Product"":""product/bed"",""Quantity"":27,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000134760-A,Customer/0000000000000002032-A,1546027513,"[{""Product"":""product/table"",""Quantity"":41,""Discount"":3},{""Product"":""product/bed"",""Quantity"":47,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000134762-A,Customer/0000000000000002032-A,1525508288,"[{""Product"":""product/chair_wood"",""Quantity"":77,""Discount"":4},{""Product"":""product/table"",""Quantity"":75,""Discount"":2},{""Product"":""product/bed"",""Quantity"":3,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000134764-A,Customer/0000000000000002032-A,1620651417,"[{""Product"":""product/chair_wood"",""Quantity"":30,""Discount"":0},{""Product"":""product/chair"",""Quantity"":40,""Discount"":5},{""Product"":""product/bed"",""Quantity"":22,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000134766-A,Customer/0000000000000002034-A,1629996316,"[{""Product"":""product/chair"",""Quantity"":42,""Discount"":5},{""Product"":""product/bed"",""Quantity"":32,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000134768-A,Customer/0000000000000002034-A,1647106773,"[{""Product"":""product/wardrobe"",""Quantity"":87,""Discount"":2},{""Product"":""product/table"",""Quantity"":7,""Discount"":4},{""Product"":""product/chair"",""Quantity"":78,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000134770-A,Customer/0000000000000002034-A,1629317629,"[{""Product"":""product/table"",""Quantity"":41,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000134772-A,Customer/0000000000000002034-A,1528375615,"[{""Product"":""product/wardrobe"",""Quantity"":83,""Discount"":5},{""Product"":""product/table"",""Quantity"":100,""Discount"":5},{""Product"":""product/chair"",""Quantity"":100,""Discount"":3},{""Product"":""product/bed"",""Quantity"":92,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000134774-A,Customer/0000000000000002034-A,1640585131,"[{""Product"":""product/table"",""Quantity"":75,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000134776-A,Customer/0000000000000002034-A,1648086589,"[{""Product"":""product/chair"",""Quantity"":21,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000134778-A,Customer/0000000000000002034-A,1606837378,"[{""Product"":""product/wardrobe"",""Quantity"":21,""Discount"":4},{""Product"":""product/bed"",""Quantity"":30,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":3,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000134780-A,Customer/0000000000000002034-A,1644724194,"[{""Product"":""product/chair_wood"",""Quantity"":9,""Discount"":0},{""Product"":""product/table"",""Quantity"":21,""Discount"":1},{""Product"":""product/bed"",""Quantity"":33,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000134782-A,Customer/0000000000000002034-A,1568241739,"[{""Product"":""product/chair"",""Quantity"":19,""Discount"":2},{""Product"":""product/bed"",""Quantity"":61,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000134784-A,Customer/0000000000000002034-A,1558555947,"[{""Product"":""product/chair"",""Quantity"":42,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":23,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000134786-A,Customer/0000000000000002034-A,1629116956,"[{""Product"":""product/chair_wood"",""Quantity"":26,""Discount"":5},{""Product"":""product/chair"",""Quantity"":40,""Discount"":0},{""Product"":""product/bed"",""Quantity"":47,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000134788-A,Customer/0000000000000002034-A,1662552175,"[{""Product"":""product/chair_wood"",""Quantity"":6,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000134790-A,Customer/0000000000000002034-A,1518645871,"[{""Product"":""product/table"",""Quantity"":18,""Discount"":2},{""Product"":""product/bed"",""Quantity"":66,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000134792-A,Customer/0000000000000002034-A,1629542862,"[{""Product"":""product/wardrobe"",""Quantity"":52,""Discount"":0},{""Product"":""product/table"",""Quantity"":46,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000134794-A,Customer/0000000000000002034-A,1623157548,"[{""Product"":""product/table"",""Quantity"":12,""Discount"":0},{""Product"":""product/chair"",""Quantity"":48,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000134796-A,Customer/0000000000000002034-A,1664017314,"[{""Product"":""product/chair"",""Quantity"":48,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000134798-A,Customer/0000000000000002034-A,1531080116,"[{""Product"":""product/table"",""Quantity"":27,""Discount"":2},{""Product"":""product/chair"",""Quantity"":89,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":8,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000134800-A,Customer/0000000000000002034-A,1576265202,"[{""Product"":""product/wardrobe"",""Quantity"":60,""Discount"":2},{""Product"":""product/bed"",""Quantity"":72,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000134802-A,Customer/0000000000000002034-A,1653042891,"[{""Product"":""product/bed"",""Quantity"":15,""Discount"":0},{""Product"":""product/chair"",""Quantity"":47,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":12,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000134804-A,Customer/0000000000000002034-A,1672966099,"[{""Product"":""product/chair"",""Quantity"":20,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000134806-A,Customer/0000000000000002034-A,1680237309,"[{""Product"":""product/chair_wood"",""Quantity"":9,""Discount"":5},{""Product"":""product/wardrobe"",""Quantity"":64,""Discount"":3},{""Product"":""product/bed"",""Quantity"":50,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000134808-A,Customer/0000000000000002034-A,1565322630,"[{""Product"":""product/wardrobe"",""Quantity"":74,""Discount"":4},{""Product"":""product/table"",""Quantity"":61,""Discount"":4},{""Product"":""product/bed"",""Quantity"":25,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000134810-A,Customer/0000000000000002034-A,1582402704,"[{""Product"":""product/wardrobe"",""Quantity"":2,""Discount"":4},{""Product"":""product/chair"",""Quantity"":16,""Discount"":5},{""Product"":""product/bed"",""Quantity"":14,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000134812-A,Customer/0000000000000002034-A,1673557518,"[{""Product"":""product/wardrobe"",""Quantity"":3,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":65,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000134814-A,Customer/0000000000000002034-A,1630140734,"[{""Product"":""product/wardrobe"",""Quantity"":82,""Discount"":5},{""Product"":""product/bed"",""Quantity"":69,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000134816-A,Customer/0000000000000002034-A,1678885606,"[{""Product"":""product/wardrobe"",""Quantity"":90,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":37,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000134818-A,Customer/0000000000000002034-A,1597004076,"[{""Product"":""product/table"",""Quantity"":97,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":2,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000134820-A,Customer/0000000000000002036-A,1650475616,"[{""Product"":""product/chair"",""Quantity"":26,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":26,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000134822-A,Customer/0000000000000002036-A,1606208146,"[{""Product"":""product/wardrobe"",""Quantity"":83,""Discount"":4},{""Product"":""product/chair"",""Quantity"":73,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000134824-A,Customer/0000000000000002036-A,1599369250,"[{""Product"":""product/bed"",""Quantity"":28,""Discount"":2},{""Product"":""product/chair"",""Quantity"":36,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":80,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000134826-A,Customer/0000000000000002036-A,1678812996,"[{""Product"":""product/wardrobe"",""Quantity"":44,""Discount"":0},{""Product"":""product/table"",""Quantity"":64,""Discount"":1},{""Product"":""product/chair"",""Quantity"":78,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":22,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000134828-A,Customer/0000000000000002036-A,1656124340,"[{""Product"":""product/bed"",""Quantity"":35,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000134830-A,Customer/0000000000000002036-A,1536462813,"[{""Product"":""product/wardrobe"",""Quantity"":20,""Discount"":0},{""Product"":""product/table"",""Quantity"":61,""Discount"":3},{""Product"":""product/chair"",""Quantity"":53,""Discount"":0},{""Product"":""product/bed"",""Quantity"":33,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000134832-A,Customer/0000000000000002036-A,1556016461,"[{""Product"":""product/wardrobe"",""Quantity"":1,""Discount"":2},{""Product"":""product/chair"",""Quantity"":9,""Discount"":4},{""Product"":""product/bed"",""Quantity"":41,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000134834-A,Customer/0000000000000002036-A,1538970500,"[{""Product"":""product/table"",""Quantity"":81,""Discount"":0},{""Product"":""product/bed"",""Quantity"":86,""Discount"":4},{""Product"":""product/chair"",""Quantity"":63,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":96,""Discount"":2}]",shippers/s-04,Orders
